,x,y,genre,title
3984,-45.35027,-45.83618,Adventure,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
3985,-22.878534,-47.758625,Documentary,"Trials of Henry Kissinger, The (2002)"
3986,-12.256106,3.9210176,Comedy,Sweet Home Alabama (2002)
3987,-73.168434,38.01137,Action,"Tuxedo, The (2002)"
3988,-17.731365,25.657114,Drama,Moonlight Mile (2002)
3989,-16.520884,-23.256395,Action,Wasabi (2001)
3990,18.97153,27.165194,Animation,Jonah: A VeggieTales Movie (2002)
3991,-54.04462,27.414936,Crime,Red Dragon (2002)
3992,-58.362026,-34.23422,Drama,Bloody Sunday (2002)
3993,-15.599521,-2.055907,Drama,Heaven (2002)
3994,0.68512684,70.742165,Drama,"Man from Elysian Fields, The (2001)"
3995,79.99929,21.117903,Comedy,Welcome to Collinwood (2002)
3996,-23.55114,-53.47961,Drama,Flirting (1991)
3997,-26.759575,90.651085,Action,Godzilla vs. Mothra (Mosura tai Gojira) (1964)
3998,63.697556,58.444897,Horror,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)"
3999,-82.08833,-39.36901,Documentary,Powaqqatsi (1988)
4000,-40.280952,-46.7964,Drama,"Pride of the Yankees, The (1942)"
4001,-38.28937,19.118351,Drama,Valmont (1989)
4002,55.732666,51.80068,Horror,Horror of Dracula (Dracula) (1958)
4003,9.775398,-44.036488,Comedy,Strange Brew (1983)
4004,62.10782,-33.137608,Animation,"Incredible Mr. Limpet, The (1964)"
4005,32.496185,39.49471,Action,Flashback (1990)
4006,-33.52364,9.285881,Horror,Below (2002)
4007,27.144611,-65.50914,Romance,Brown Sugar (2002)
4008,38.925976,-75.389336,Action,Knockaround Guys (2002)
4009,-68.04461,-30.773518,Comedy,"Rules of Attraction, The (2002)"
4010,24.197035,60.51046,Drama,Tuck Everlasting (2002)
4011,-19.099659,-23.773294,Drama,White Oleander (2002)
4012,-17.772535,-63.65007,Documentary,Bowling for Columbine (2002)
4013,-5.004153,81.35248,Comedy,Comedian (2002)
4014,54.079037,-75.98349,Adventure,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002)
4015,-60.08522,-44.266582,Comedy,Punch-Drunk Love (2002)
4016,60.022495,7.315157,Comedy,Swept Away (2002)
4017,9.2456455,26.614162,Action,Formula 51 (2001)
4018,-25.100082,46.386623,Horror,"Ring, The (2002)"
4019,68.11452,53.40702,Crime,Auto Focus (2002)
4020,-31.813175,-61.161617,Drama,"Grey Zone, The (2001)"
4021,32.15766,-36.192028,Documentary,Naqoyqatsi (2002)
4022,-33.37936,-22.544565,Comedy,Real Women Have Curves (2002)
4023,-23.152575,5.618169,Drama,Tully (2000)
4024,57.30584,12.686095,Crime,Billy Bathgate (1991)
4025,-86.804535,-56.352436,Animation,Grave of the Fireflies (Hotaru no haka) (1988)
4026,-9.892616,54.86581,Comedy,Saturday Night Fever (1977)
4027,5.191891,100.13006,Comedy,Staying Alive (1983)
4028,27.94343,84.89639,Drama,Urban Cowboy (1980)
4029,-29.521786,-52.337273,Western,Tom Horn (1980)
4030,62.777225,-29.993687,Action,The Pumaman (1980)
4031,23.972216,42.32521,Horror,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980)
4032,46.69936,-81.81761,Comedy,...All the Marbles (1981)
4033,3.7053392,-3.473803,Drama,Absence of Malice (1981)
4034,19.217512,81.84552,Comedy,Banana Joe (1981)
4035,1.4166639,-11.045705,Mystery,Blow Out (1981)
4036,44.219368,76.01534,Action,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)"
4037,58.16762,-3.9197268,Drama,"Chosen, The (1981)"
4038,-82.32714,-38.649628,Comedy,Continental Divide (1981)
4039,51.081383,27.00067,Thriller,"Eyewitness (Janitor, The) (1981)"
4040,25.327324,88.54524,Documentary,Faces of Death (1978)
4041,34.64434,4.112319,Documentary,Faces of Death 3 (1985)
4042,-66.67499,-0.10145596,Drama,"Woman Next Door, The (Femme d'à côté, La) (1981)"
4043,48.541817,-15.94959,Comedy,First Monday in October (1981)
4044,18.622206,45.16874,Comedy,"Four Seasons, The (1981)"
4045,-20.464348,-87.340225,Action,Galaxy of Terror (Quest) (1981)
4046,-48.8587,-67.836754,Drama,Gallipoli (1981)
4047,51.079803,26.50806,Drama,Ghost Story (1981)
4048,10.876147,84.45599,Comedy,Gregory's Girl (1981)
4049,73.426834,-39.75037,Horror,Happy Birthday to Me (1981)
4050,65.74414,-32.31868,Drama,Looker (1981)
4051,50.196213,-12.919282,Comedy,Teddy Bear (Mis) (1981)
4052,47.548973,-8.368566,Comedy,Modern Problems (1981)
4053,64.90001,-34.975716,Drama,My Bloody Valentine (1981)
4054,5.5077214,49.31246,Drama,My Dinner with André (1981)
4055,17.24502,43.205948,Comedy,Neighbors (1981)
4056,23.30269,51.074192,Horror,Piranha II: The Spawning (1981)
4057,43.417023,-37.293236,Comedy,Polyester (1981)
4058,-21.6636,-79.6866,Action,"Professional, The (Le professionnel) (1981)"
4059,89.69803,1.9032931,Horror,Ghost Ship (2002)
4060,-31.461279,33.121986,Action,Jackass: The Movie (2002)
4061,16.717468,16.03245,Action,Paid in Full (2002)
4062,62.81208,20.576105,Mystery,"Truth About Charlie, The (2002)"
4063,51.910706,63.860165,Drama,All or Nothing (2002)
4064,-16.511625,-65.50382,Drama,Frida (2002)
4065,-49.883118,35.883186,Comedy,Roger Dodger (2002)
4066,85.607056,-19.439291,Action,Casino Royale (1967)
4067,16.035612,77.365036,Fantasy,"Company of Wolves, The (1984)"
4068,31.042324,33.88361,Drama,Exodus (1960)
4069,48.277893,-15.728884,Comedy,"Russians Are Coming, the Russians Are Coming, The (1966)"
4070,-56.746037,-31.469328,Comedy,"World of Henry Orient, The (1964)"
4071,-12.792369,49.29017,Action,I Spy (2002)
4072,80.974556,-10.79371,Children,"Santa Clause 2, The (2002)"
4073,-1.4018761,82.63779,Crime,Femme Fatale (2002)
4074,-23.43524,32.537292,Drama,8 Mile (2002)
4075,-60.728115,-3.9770174,Drama,Far from Heaven (2002)
4076,-4.8799014,-6.02286,Adventure,Harry Potter and the Chamber of Secrets (2002)
4077,-44.048668,-31.465199,Drama,Ararat (2002)
4078,72.788475,-29.194431,Drama,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)"
4079,-27.286022,-46.722584,Documentary,Standing in the Shadows of Motown (2002)
4080,-38.278103,-15.990106,Romance,Rio Grande (1950)
4081,48.82001,-5.0498343,Drama,Blackrock (1997)
4082,-38.535717,1.7250401,Comedy,Men with Brooms (2002)
4083,-51.522713,-63.542606,Action,Dog Soldiers (2002)
4084,40.42248,24.039055,Comedy,Houseboat (1958)
4085,-31.803843,-25.463522,Drama,Madame Bovary (1991)
4086,-33.89504,-54.481926,Adventure,My Father's Glory (La gloire de mon père) (1990)
4087,-75.3337,-50.59166,Comedy,"My Mother's Castle (Château de ma mère, Le) (1990)"
4088,-4.3004622,82.62462,Adventure,Return to the Blue Lagoon (1991)
4089,-1.5282695,32.2628,Action,Toy Soldiers (1991)
4090,58.474518,-4.2683926,Drama,Ragtime (1981)
4091,14.953578,18.633204,Comedy,I'm Starting From Three (Ricomincio da Tre) (1981)
4092,-49.810303,6.293362,Horror,Scanners (1981)
4093,-40.424202,-24.025484,Comedy,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)"
4094,60.082413,28.626413,Comedy,Take This Job and Shove It (1981)
4095,-38.87816,21.358046,Crime,Thief (1981)
4096,16.032368,64.15621,Action,Die Another Day (2002)
4097,-46.765656,-48.284023,Drama,The Emperor's Club (2002)
4098,9.709646,-26.875605,Comedy,Friday After Next (2002)
4099,43.54955,-42.105988,Drama,Personal Velocity (2002)
4100,-11.242289,-45.916454,Drama,"Quiet American, The (2002)"
4101,-24.05938,-71.03805,Drama,Talk to Her (Hable con Ella) (2002)
4102,83.8797,0.64341766,Animation,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)
4103,59.198154,53.03655,Action,Extreme Ops (2002)
4104,-40.9944,16.573572,Drama,Solaris (2002)
4105,64.8864,63.822292,Adventure,Treasure Planet (2002)
4106,-37.46239,54.336067,Horror,They (2002)
4107,49.317825,6.140952,Comedy,Chopper Chicks in Zombietown (1989)
4108,44.114433,-34.291485,Crime,Brother (Brat) (1997)
4109,31.784122,-44.90646,Drama,"Cruel Romance, A (Zhestokij Romans) (1984)"
4110,26.717014,45.368954,Comedy,Elling (2001)
4111,-70.56765,41.496872,Horror,I Spit on Your Grave (Day of the Woman) (1978)
4112,52.764362,24.779602,Crime,"Last Seduction, The (1994)"
4113,59.384705,-28.521286,Comedy,New Waterford Girl (1999)
4114,-40.99672,-50.080307,Action,Zulu (1964)
4115,-19.71641,56.700714,Comedy,Analyze That (2002)
4116,-16.914473,-82.75895,Crime,Empire (2002)
4117,-44.15892,-52.16602,Comedy,Adaptation (2002)
4118,-50.677837,9.268198,Action,Equilibrium (2002)
4119,-54.991703,-15.531435,Comedy,Visitor Q (Bizita Q) (2001)
4120,-75.51703,-47.49862,Comedy,Hit the Bank (Vabank) (1981)
4121,-63.243816,-57.203327,Action,Victory (a.k.a. Escape to Victory) (1981)
4122,52.7458,3.2091894,Sci-Fi,Android (1982)
4123,17.213238,43.214954,Action,Attila (Attila Flagello di Dio) (1982)
4124,34.797276,7.7134967,Horror,"Beast Within, The (1982)"
4125,3.322728,41.75049,Comedy,"Best Little Whorehouse in Texas, The (1982)"
4126,51.15845,59.10859,Comedy,"Party 2, The (Boum 2, La) (1982)"
4127,-24.752035,-73.477356,Documentary,Burden of Dreams (1982)
4128,-72.544304,-22.984215,Comedy,Deathtrap (1982)
4129,-28.009787,49.34906,Comedy,Drumline (2002)
4130,-29.729311,-23.627134,Comedy,"Hot Chick, The (2002)"
4131,3.7838817,74.30282,Comedy,Maid in Manhattan (2002)
4132,-49.44546,33.657616,Action,Star Trek: Nemesis (2002)
4133,-49.508904,32.549442,Comedy,About Schmidt (2002)
4134,40.898705,-53.19946,Drama,Evelyn (2002)
4135,-80.13696,-45.801373,Thriller,Intact (Intacto) (2001)
4136,-22.128122,58.63901,Drama,Morvern Callar (2002)
4137,-75.53111,-46.263763,Adventure,"Lord of the Rings: The Two Towers, The (2002)"
4138,-44.018414,-2.5109577,Drama,Devils on the Doorstep (Guizi lai le) (2000)
4139,-66.510735,-17.304482,Crime,25th Hour (2002)
4140,3.231884,-8.432225,Drama,Antwone Fisher (2002)
4141,-64.411644,-10.708288,Crime,Gangs of New York (2002)
4142,-43.76985,55.883156,Comedy,Two Weeks Notice (2002)
4143,-3.6704955,-34.650604,Crime,Narc (2002)
4144,-25.560726,50.64451,Action,Blue Steel (1990)
4145,20.385452,97.86823,Drama,Body of Evidence (1993)
4146,-40.64586,-13.507008,Drama,"Children's Hour, The (1961)"
4147,-0.2850538,-58.341953,Action,"Duellists, The (1977)"
4148,-51.46718,-11.406798,Comedy,Miami Blues (1990)
4149,24.52157,88.2858,Comedy,My Girl 2 (1994)
4150,28.572418,66.85939,Comedy,My Girl (1991)
4151,-35.744167,-5.234392,Animation,My Neighbor Totoro (Tonari no Totoro) (1988)
4152,-18.794703,83.98328,Adventure,"Thief of Bagdad, The (1940)"
4153,-3.7141242,-30.75751,Drama,War and Peace (1956)
4154,50.119064,-77.472046,Horror,Attack of the Crab Monsters (1957)
4155,-54.482285,-5.861592,Horror,Black Christmas (1974)
4156,41.049984,-51.474125,Drama,"Story of O, The (Histoire d'O) (1975)"
4157,38.6431,41.498203,Drama,Fat City (1972)
4158,33.472427,-43.78656,Drama,Quicksilver (1986)
4159,-58.32762,-29.995832,Crime,Catch Me If You Can (2002)
4160,11.620839,26.271593,Children,Pinocchio (2002)
4161,-52.515823,-51.697964,Comedy,Chicago (2002)
4162,-64.46142,-15.122549,Drama,"Hours, The (2002)"
4163,46.421646,73.01004,Drama,Max (2002)
4164,43.563164,-2.8811038,Drama,Nicholas Nickleby (2002)
4165,-9.516418,-75.866394,Drama,"Pianist, The (2002)"
4166,19.29506,81.66738,Action,Heavy Metal 2000 (2000)
4167,-46.77284,-34.253525,Comedy,"King of Comedy, The (1983)"
4168,-29.060318,-4.7505064,Drama,Love Liza (2002)
4169,-11.043053,-50.46273,Comedy,Confessions of a Dangerous Mind (2002)
4170,-60.264378,16.28747,Comedy,Blue Collar Comedy Tour: The Movie (2003)
4171,-39.478638,50.597218,Comedy,Just Married (2003)
4172,85.74256,23.84264,Crime,"City of Lost Souls, The (Hyôryuu-gai) (2000)"
4173,80.36946,17.365467,Comedy,"Guy Thing, A (2003)"
4174,81.48178,29.58509,Action,Kangaroo Jack (2003)
4175,-14.408773,53.44208,Action,National Security (2003)
4176,-55.72333,-61.211143,Action,City of God (Cidade de Deus) (2002)
4177,60.822468,19.428175,Comedy,Alice Adams (1935)
4178,-76.4959,-35.900787,Crime,"American Friend, The (Amerikanische Freund, Der) (1977)"
4179,63.638435,-62.882805,Drama,American Me (1992)
4180,84.80371,32.626995,Comedy,Band of Outsiders (Bande à part) (1964)
4181,-68.007355,44.3013,Comedy,CB4 - The Movie (1993)
4182,-26.770124,-20.11795,Drama,Dogfight (1991)
4183,20.553005,0.76468694,Comedy,Girls! Girls! Girls! (1962)
4184,51.77791,61.714947,Drama,Imitation of Life (1959)
4185,-2.2641563,90.49464,Comedy,Mystery Date (1991)
4186,9.784081,-54.15007,Crime,Pépé le Moko (1937)
4187,34.535282,-4.965652,Comedy,Secret Admirer (1985)
4188,48.140366,71.41668,Comedy,"Woman in Red, The (1984)"
4189,50.802288,-75.44982,Horror,Darkness Falls (2003)
4190,-9.212911,-20.619461,Drama,Amen. (2002)
4191,52.65153,0.21442966,Documentary,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)
4192,21.675547,50.430904,Horror,Blind Date (1984)
4193,19.866278,29.679901,Drama,Ethan Frome (1993)
4194,68.81561,-25.646341,Action,"Harder They Come, The (1973)"
4195,9.023769,100.124405,Drama,Sugar Hill (1994)
4196,-21.157965,93.77641,Action,Biker Boyz (2003)
4197,-1.9263309,82.11896,Horror,Final Destination 2 (2003)
4198,-4.173438,-3.0544338,Action,"Recruit, The (2003)"
4199,-32.493362,23.747976,Comedy,"Guru, The (2002)"
4200,-1.1751262,-15.559213,Documentary,Lost in La Mancha (2002)
4201,58.193016,-18.95755,Drama,May (2002)
4202,61.763298,4.69903,Drama,"Harder They Fall, The (1956)"
4203,-48.09613,-34.184593,Comedy,Ordinary Decent Criminal (2000)
4204,-46.156673,-48.02359,Drama,Tokyo Decadence (Topâzu) (1992)
4205,63.578854,56.520695,Action,Firefox (1982)
4206,-65.22135,-58.31072,Crime,"I, the Jury (1982)"
4207,-3.999817,-19.688623,Comedy,Kiss Me Goodbye (1982)
4208,-6.059654,-27.015556,Animation,"Last Unicorn, The (1982)"
4209,-34.363255,11.299141,Action,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982)
4210,-20.478933,-73.50084,Comedy,"Midsummer Night's Sex Comedy, A (1982)"
4211,-55.67693,-29.874706,Drama,Missing (1982)
4212,-10.933484,-73.52589,Comedy,Monty Python Live at the Hollywood Bowl (1982)
4213,37.576614,-51.629887,Drama,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)"
4214,3.580332,-31.116232,Adventure,Paradise (1982)
4215,-18.515951,0.86769825,Adventure,"Pirate Movie, The (1982)"
4216,59.114883,27.010624,Comedy,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982)
4217,-60.754585,10.525537,Comedy,Richard Pryor Live on the Sunset Strip (1982)
4218,39.066277,-48.75569,Documentary,Sunless (Sans Soleil) (1983)
4219,81.95022,-3.155097,Comedy,Savannah Smiles (1982)
4220,33.82352,-43.81483,Comedy,"Secret Policeman's Other Ball, The (1982)"
4221,21.867203,-65.40533,Horror,Tenebre (1982)
4222,42.989685,1.0264342,Comedy,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982)
4223,75.432106,-37.56924,Comedy,Trail of the Pink Panther (1982)
4224,80.3454,19.686895,Horror,Venom (1982)
4225,44.038406,-74.494194,Drama,White Dog (1982)
4226,-25.98976,64.61312,Comedy,Zapped! (1982)
4227,-31.680523,44.177216,Comedy,How to Lose a Guy in 10 Days (2003)
4228,-71.825035,36.299156,Action,Shanghai Knights (2003)
4229,69.4331,-60.161285,Action,Daredevil (2003)
4230,79.76736,33.565132,Animation,"Jungle Book 2, The (2003)"
4231,-59.57315,-47.053963,Drama,All the Real Girls (2003)
4232,-20.95134,9.46949,Adventure,Gerry (2002)
4233,19.982147,27.603294,Romance,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)
4234,30.0044,60.113663,Comedy,Dennis the Menace (1993)
4235,8.538987,100.07911,Adventure,"Black Stallion Returns, The (1983)"
4236,-21.559057,32.37946,Adventure,"Black Stallion, The (1979)"
4237,-30.027319,-58.591675,Drama,"Patch of Blue, A (1965)"
4238,-38.94712,-42.912228,Drama,"Red Badge of Courage, The (1951)"
4239,-26.79027,90.055725,Comedy,"Thrill of It All, The (1963)"
4240,10.467835,-16.109945,Comedy,Pillow Talk (1959)
4241,-41.77906,-63.70859,Drama,"Man Who Fell to Earth, The (1976)"
4242,17.48392,-61.985725,Action,Dark Blue (2003)
4243,36.03015,24.244202,Action,Gods and Generals (2003)
4244,-18.14145,-64.76531,Crime,"Life of David Gale, The (2003)"
4245,-45.533577,22.63305,Comedy,Old School (2003)
4246,-16.423525,-82.45523,Romance,Open Hearts (Elsker dig for evigt) (2002)
4247,-48.79683,-50.582367,Comedy,Poolhall Junkies (2002)
4248,-28.81304,-42.487885,Documentary,Stone Reader (2002)
4249,-45.327305,22.815994,Action,Cradle 2 the Grave (2003)
4250,29.711231,40.214237,Drama,Spider (2002)
4251,0.7610667,-73.227585,Drama,Lady Jane (1986)
4252,-44.784557,29.10893,Comedy,Late Marriage (Hatuna Meuheret) (2001)
4253,10.690423,67.72015,Comedy,Life Stinks (1991)
4254,10.115986,28.048422,Comedy,"Meteor Man, The (1993)"
4255,79.15702,35.033913,Action,Volcano High (Whasango) (2001)
4256,51.367905,62.052696,Comedy,Bringing Down the House (2003)
4257,82.38307,-8.827575,Action,Tears of the Sun (2003)
4258,-7.1387777,-55.252663,Crime,Irreversible (Irréversible) (2002)
4259,67.00483,56.040134,Drama,Laurel Canyon (2002)
4260,-3.9838488,-20.06348,Drama,Nowhere in Africa (Nirgendwo in Afrika) (2001)
4261,77.17209,5.305252,Drama,"Safety of Objects, The (2001)"
4262,-12.312507,11.349871,Comedy,Bend It Like Beckham (2002)
4263,8.707404,29.484396,Action,"Hunted, The (2003)"
4264,-33.223892,-2.3326437,Drama,Willard (2003)
4265,22.972607,46.311874,Drama,Prozac Nation (2001)
4266,-32.141018,-44.930443,Comedy,Spun (2001)
4267,63.39052,-27.6087,Drama,King of Kings (1961)
4268,28.921825,43.432575,Comedy,"Talk of the Town, The (1942)"
4269,3.533188,41.871056,Adventure,Born Free (1966)
4270,-42.060135,28.47903,Drama,Equus (1977)
4271,-5.1663656,-22.02203,Drama,Europa Europa (Hitlerjunge Salomon) (1990)
4272,-25.642633,-55.73617,Drama,"Glenn Miller Story, The (1953)"
4273,12.425067,-29.852234,Comedy,Green Card (1990)
4274,31.138186,64.745316,Adventure,Journey to the Center of the Earth (1959)
4275,-54.273483,2.5695415,Comedy,Pauline at the Beach (Pauline à la Plage) (1983)
4276,-15.452579,84.87306,Horror,Ringu (Ring) (1998)
4277,-50.878895,47.141445,Drama,Salaam Bombay! (1988)
4278,-26.926647,-0.7185919,Comedy,Sweet Charity (1969)
4279,-29.026178,-54.281185,Drama,Talent for the Game (1991)
4280,-38.71453,40.151516,Comedy,Boat Trip (2003)
4281,39.94423,-65.672935,Drama,Dreamcatcher (2003)
4282,12.117598,20.717632,Animation,Piglet's Big Movie (2003)
4283,39.6279,-80.41402,Comedy,View from the Top (2003)
4284,-83.00982,-39.694927,Comedy,"Awful Truth, The (1937)"
4285,-18.212023,-64.56524,Drama,Basic (2003)
4286,-21.85617,60.405365,Action,"Core, The (2003)"
4287,-35.852303,-8.172144,Comedy,Head of State (2003)
4288,-25.666992,90.91515,Comedy,What a Girl Wants (2003)
4289,16.613111,19.142147,Drama,Assassination Tango (2002)
4290,-50.56729,-8.041859,Comedy,Raising Victor Vargas (2002)
4291,0.88704425,-70.82467,Documentary,Stevie (2002)
4292,-46.650616,3.172012,Drama,Akira Kurosawa's Dreams (Dreams) (1990)
4293,44.554424,-71.63451,Comedy,Day for Night (La Nuit Américaine) (1973)
4294,2.5766985,-11.5792675,Drama,In a Lonely Place (1950)
4295,31.048786,48.79831,Crime,"Good Thief, The (2002)"
4296,47.273605,72.68304,Action,"Man Apart, A (2003)"
4297,-46.300667,52.280743,Drama,Phone Booth (2002)
4298,-25.46551,-59.932564,Action,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
4299,-39.854324,-28.296988,Drama,Levity (2003)
4300,-18.968702,-23.573406,Comedy,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
4301,-25.160355,91.07439,Comedy,Anger Management (2003)
4302,-58.516644,20.011248,Crime,Better Luck Tomorrow (2002)
4303,19.371279,50.7908,Documentary,Ghosts of the Abyss (2003)
4304,27.897295,90.16358,Horror,House of 1000 Corpses (2003)
4305,11.0521965,-48.750736,Crime,Lilya 4-Ever (Lilja 4-ever) (2002)
4306,63.381207,59.178577,Action,Bulletproof Monk (2003)
4307,63.81972,61.94502,Comedy,Chasing Papi (a.k.a. Papi Chulo) (2003)
4308,-71.550896,-11.6477785,Comedy,"Mighty Wind, A (2003)"
4309,-4.3794312,-18.487808,Adventure,Holes (2003)
4310,69.52761,32.981052,Comedy,Malibu's Most Wanted (2003)
4311,-22.547844,-17.729546,Documentary,"Winged Migration (Peuple migrateur, Le) (2001)"
4312,-83.21117,-26.443956,Action,Flickering Lights (Blinkende lygter) (2000)
4313,-30.704563,-6.4988823,Drama,Straw Dogs (1971)
4314,63.619534,4.7107487,Sci-Fi,Beginning of the End (1957)
4315,51.729836,-65.41666,Mystery,"Andromeda Strain, The (1971)"
4316,7.7904882,-4.3406115,Drama,Fahrenheit 451 (1966)
4317,-71.88686,-24.980663,Documentary,I Am Trying to Break Your Heart (2002)
4318,-35.70115,28.891958,Comedy,Legal Eagles (1986)
4319,44.100716,-44.24538,Comedy,Memories of Me (1988)
4320,38.870228,-69.957275,Comedy,Sibling Rivalry (1990)
4321,10.592275,14.571214,Comedy,Undercover Blues (1993)
4322,3.412029,78.39497,Comedy,Wildcats (1986)
4323,42.195747,0.7971998,Adventure,"Wiz, The (1978)"
4324,-2.534177,90.76435,Comedy,"My Father the Hero (Mon père, ce héros.) (1991)"
4325,61.59394,-26.002798,Comedy,Scenes from a Mall (1991)
4326,36.524147,22.783283,Crime,Confidence (2003)
4327,-54.905865,7.850449,Crime,Identity (2003)
4328,41.387573,-82.426346,Comedy,It Runs in the Family (2003)
4329,-30.690868,-5.4344525,Documentary,"Decade Under the Influence, A (2003)"
4330,28.877506,32.83414,Drama,Manic (2001)
4331,8.403985,48.94912,Crime,People I Know (2002)
4332,-68.76125,-11.527383,Documentary,Spellbound (2002)
4333,69.55866,41.951054,Children,"Lizzie McGuire Movie, The (2003)"
4334,-41.28783,-32.25645,Action,X2: X-Men United (2003)
4335,-37.374523,65.91955,Drama,Blue Car (2002)
4336,-75.31083,-58.902435,Crime,"Dancer Upstairs, The (2002)"
4337,50.180004,-20.36764,Drama,Marooned in Iraq (Gomgashtei dar Aragh) (2002)
4338,81.97278,-18.286821,Crime,Owning Mahowny (2003)
4339,-23.829414,63.256763,Children,Daddy Day Care (2003)
4340,-1.0147716,-52.226803,Comedy,"Man on the Train (Homme du train, L') (2002)"
4341,-30.64854,-7.297638,Drama,"Shape of Things, The (2003)"
4342,66.25697,-45.553417,Comedy,"Trip, The (2002)"
4343,-25.368155,90.969795,Comedy,101 Reykjavik (101 Reykjavík) (2000)
4344,-17.873343,-42.44257,Comedy,"Chorus Line, A (1985)"
4345,32.733345,40.186993,Drama,Beat Street (1984)
4346,-14.841743,85.355515,Musical,Breakin' 2: Electric Boogaloo (1984)
4347,6.9782286,87.234505,Drama,Breakin' (1984)
4348,-75.42514,-51.936604,Action,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
4349,-5.6496925,95.04394,Comedy,High Society (1956)
4350,-42.28102,36.035225,Comedy,Kiss Me Kate (1953)
4351,-35.523354,36.060516,Action,"Matrix Reloaded, The (2003)"
4352,0.8154214,-22.976095,Comedy,Down with Love (2003)
4353,-58.406128,5.3832717,Documentary,Cinemania (2002)
4354,-1.0554451,-37.243465,Comedy,"Spanish Apartment, The (L'auberge espagnole) (2002)"
4355,32.05306,-10.924389,Animation,Pokémon Heroes (2003)
4356,-41.996346,47.889282,Comedy,Bruce Almighty (2003)
4357,13.349947,94.99872,Comedy,"In-Laws, The (2003)"
4358,48.6713,-13.909914,Documentary,Gigantic (A Tale of Two Johns) (2002)
4359,-8.075743,-76.88195,Comedy,Respiro (2002)
4360,-58.481083,-28.87971,Adventure,Finding Nemo (2003)
4361,-30.93975,-2.7007267,Action,"Italian Job, The (2003)"
4362,70.609634,50.81696,Horror,Wrong Turn (2003)
4363,-2.9928296,-65.56084,Documentary,Capturing the Friedmans (2003)
4364,24.732786,9.875229,Drama,Together (Han ni Zai Yiki) (2002)
4365,77.78331,38.607094,Action,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
4366,-44.033657,-31.178085,Drama,Whale Rider (2002)
4367,-61.78404,-29.869577,Western,Nevada Smith (1966)
4368,49.515522,-71.30258,Action,Once a Thief (Zong heng si hai) (1991)
4369,85.3004,25.23048,Musical,Silk Stockings (1957)
4370,-23.050303,1.152222,Action,"Crazies, The (a.k.a. Code Name: Trixie) (1973)"
4371,-33.66605,7.0074534,Documentary,Murder on a Sunday Morning (Un coupable idéal) (2001)
4372,44.67938,13.641682,Comedy,Siam Sunset (1999)
4373,59.451023,-9.279927,Adventure,Treasure Island (1950)
4374,58.004066,53.242744,Comedy,"Walk, Don't Run (1966)"
4375,-42.938236,-64.40393,Comedy,Animals are Beautiful People (1974)
4376,-56.635,-59.635483,Comedy,Car Wash (1976)
4377,-29.178719,-42.958065,Comedy,Destry Rides Again (1939)
4378,-32.303486,-45.16037,Comedy,Intervista (1987)
4379,14.272472,22.576105,Action,Live Wire (1992)
4380,39.109734,-5.868928,Drama,Shenandoah (1965)
4381,23.069963,-0.3412306,Comedy,Oscar (1991)
4382,-17.027699,74.217575,Comedy,"6th Man, The (Sixth Man, The) (1997)"
4383,-52.268932,-54.72925,Children,"Railway Children, The (1970)"
4384,-28.616653,41.658295,Comedy,Two Mules for Sister Sara (1970)
4385,-47.68182,-30.843084,Western,Winchester '73 (1950)
4386,-79.82896,-53.979538,Documentary,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)"
4387,33.226353,73.16116,War,"Objective, Burma! (1945)"
4388,-69.92387,-61.006542,Drama,This Boy's Life (1993)
4389,-10.653776,-72.836586,Drama,Barton Fink (1991)
4390,-49.0795,-65.77511,Comedy,Belle époque (1992)
4391,63.75419,4.2295537,Action,"Flight of the Phoenix, The (1965)"
4392,89.4592,-6.7363296,Drama,From the Terrace (1960)
4393,31.514898,-36.51651,Drama,"Long, Hot Summer, The (1958)"
4394,71.01865,-29.001202,Documentary,Man of Aran (1934)
4395,15.598791,7.7764773,Drama,Music Box (1989)
4396,-71.320496,-58.367428,Drama,"Trial, The (Procès, Le) (1962)"
4397,-56.29113,-45.39417,Drama,"Unforgiven, The (1960)"
4398,52.39656,-66.31059,Children,Good Burger (1997)
